discard_total_rate_15m,discard_total_rate_5m,discard_total_rate_behavior_5m_change,error_total_rate_15m,error_total_rate_5m,error_total_rate_behavior_5m_change,in_bps_15m_mean,in_bps_5m_mean,in_bps_behavior_5m_change,in_discard_rate_15m_mean,in_discard_rate_5m_mean,in_error_rate_15m_mean,in_error_rate_5m_mean,oper_status_last,out_bps_15m_mean,out_bps_5m_mean,out_bps_behavior_5m_change,out_discard_rate_15m_mean,out_discard_rate_5m_mean,out_error_rate_15m_mean,out_error_rate_5m_mean,traffic_total_bps_15m,traffic_total_bps_5m,traffic_total_bps_behavior_5m_change,traffic_variability_5m
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202059220906,-0.202626218282,0.0292484558027,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209938754685,-0.210051530987,0.0315109800691,-0.126450991038,-0.0933227045776,0,0,-0.230638351277,-0.230864854606,0.0359847021714,-0.198317801094
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.20203448817,-0.202581880475,0.0296241570164,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209915531054,-0.210010561329,0.0318628383611,-0.126450991038,-0.0933227045776,0,0,-0.230611499951,-0.230817117551,0.0364158029763,-0.198207629428
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202030909817,-0.202579952744,0.0296654312343,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209912031603,-0.210008623575,0.031905191674,-0.126450991038,-0.0933227045776,0,0,-0.230607537311,-0.230814954707,0.0364653256019,-0.197998248114
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202034067187,-0.202581880475,0.0296156905102,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209915106878,-0.210010561329,0.0318519785373,-0.126450991038,-0.0933227045776,0,0,-0.2306110268,-0.230817117551,0.0364043746781,-0.198140511935
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202104160813,-0.202659815875,0.029542666894,-0.0520290368181,-0.0399003197374,0,0,1.6603722096,-0.210007683271,-0.210112708651,0.0317748737881,-0.126450991038,-0.0933227045776,0,0,-0.230702049246,-0.230917844282,0.0363154879142,-0.198352553328
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.20072544235,-0.201327478543,0.0280970109561,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209087115494,-0.20927283067,0.0302023712979,-0.126450991038,-0.0933227045776,0,0,-0.229413836193,-0.229701708044,0.0345288639597,-0.197901496244
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202104160813,-0.202659815875,0.029542666894,-0.0520290368181,-0.0399003197374,0,0,1.6603722096,-0.210007683271,-0.210112708651,0.0317748737881,-0.126450991038,-0.0933227045776,0,0,-0.230702049246,-0.230917844282,0.0363154879142,-0.198352553328
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202100792951,-0.202656235804,0.0295437252073,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209987428871,-0.210091670178,0.0317748737881,-0.126450991038,-0.0933227045776,0,0,-0.230688860158,-0.230904094774,0.0363161228196,-0.198349424907
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.202100266723,-0.202655685024,0.0295458418338,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209987534915,-0.210091670178,0.0317792177176,-0.126450991038,-0.0933227045776,0,0,-0.230688623583,-0.230903785796,0.0363199322524,-0.198347508901
-0.129434936567,-0.0960002533122,-0.0226313839213,0,0,0,-0.20210058246,-0.202656235804,0.0295373753276,-0.0520290368181,-0.0399003197374,0,0,-0.579705356043,-0.209987322827,-0.210091670178,0.0317705298586,-0.126450991038,-0.0933227045776,0,0,-0.230688682727,-0.230904094774,0.0363097737651,-0.198351154256
